label;text
irr;Casa de herrero cuchillo de palo!!! http://t.co/tfy71a #DCE2005 #Microsoft = Como NO manejar errores!!! Link: http://t.co/89Cr2tm
irr;#Novell wärmt alten Rechtsstreit mit #Microsoft auf | ITespresso.de http://t.co/JBUyD6ou
irr;#Novell wärmt alten Rechtsstreit mit #Microsoft auf | ITespresso.de http://t.co/JBUyD6ou
irr;#Novell wärmt alten Rechtsstreit mit #Microsoft auf | ITespresso.de http://t.co/JBUyD6ou
irr;#Novell wärmt alten Rechtsstreit mit #Microsoft auf | ITespresso.de http://t.co/JBUyD6ou
neu;Going to the @apple store today to get this laptop situation figured out
pos;Going to the @apple store today to get this laptop situation figured out
neu;Going to the @apple store today to get this laptop situation figured out
neu;Going to the @apple store today to get this laptop situation figured out
irr;Ecelente. Proimo cel? RT @Giuliano3G: Presentanción #Android 4.0 y Samsung Neus Prime - http://t.co/8l9vzqgn #Google. (Se jodió #iOS5)
irr;Excelente. Proximo cel? RT @Giuliano3G: Presentanción #Android 4.0 y Samsung Nexus Prime - http://t.co/8l9vzqgn #Google. (Se jodió #iOS5)
irr;Ecelente. Proimo cel? RT @Giuliano3G: Presentanción #Android 4.0 y Samsung Neus Prime - http://t.co/8l9vzqgn #Google. (Se jodió #iOS5)
irr;Ecelente. Proimo cel? RT @Giuliano3G: Presentanción #Android 4.0 y Samsung Neus Prime - http://t.co/8l9vzqgn #Google. (Se jodió #iOS5)
irr;Querida @mamá te escribo esta #carta para dejarte tranquila no estoy todo el tiempo en #Twitter. Fav para papá y un RT para ti.
irr;Querida @mamá te escribo esta #carta para dejarte tranquila no estoy todo el tiempo en #Twitter. Fav para papá y un RT para ti.
irr;Querida @mamá te escribo esta #carta para dejarte tranquila no estoy todo el tiempo en #Twitter. Fav para papá y un RT para ti.
irr;Querida @mamá te escribo esta #carta para dejarte tranquila no estoy todo el tiempo en #Twitter. Fav para papá y un RT para ti.
irr;RT @remcovandenhout: Meest comfortabele Touch area voor tablets volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/yPeRGaf1
irr;RT @remcovandenhout: Meest comfortabele Touch area voor tablets volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/yPeRGaf1
irr;RT @remcovandenhout: Meest comfortabele Touch area voor tablets volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/yPeRGaf1
irr;RT @remcovandenhout: Meest comfortabele Touch area voor tablets volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/yPeRGaf1
pos;#Microsoft knows how to kick off an opening but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9DdN1w
neg;#Microsoft knows how to kick off an opening but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9XDdXN1w
pos;#Microsoft knows how to kick off an opening but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9DdN1w
pos;#Microsoft knows how to kick off an opening but I don't quite see the #edge for Windows Phone or their tablets #iSorry http://t.co/9DdN1w
neu;RT @sanjeevgadre: #Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my e-employers was ...
pos;RT @sanjeevgadre: #Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was ...
neu;RT @sanjeevgadre: #Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my e-employers was ...
neu;RT @sanjeevgadre: #Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my e-employers was ...
neu;Samsung And Google Announce Galay Neus http://t.co/I6r95gK #samsung #galay #neus #google #android #ICS #news #tech
neu;Samsung And Google Announce Galaxy Nexus http://t.co/I6r95xgK #samsung #galaxy #nexus #google #android #ICS #news #tech
neu;Samsung And Google Announce Galay Neus http://t.co/I6r95gK #samsung #galay #neus #google #android #ICS #news #tech
neu;Samsung And Google Announce Galay Neus http://t.co/I6r95gK #samsung #galay #neus #google #android #ICS #news #tech
neu;Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules? #Microsoft #SharePoint
neu;Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules? #Microsoft #SharePoint
neu;Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules? #Microsoft #SharePoint
neu;Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules? #Microsoft #SharePoint
neu;#Microsoft headquarters tomorrow! #Blogalicious @beblogalicious
neu;#Microsoft headquarters tomorrow! #Blogalicious @beblogalicious
neu;#Microsoft headquarters tomorrow! #Blogalicious @beblogalicious
neu;#Microsoft headquarters tomorrow! #Blogalicious @beblogalicious
irr;@matheusdcb Me segue de volta Matheus ajeitei meu #twitter hj.
irr;@matheusdcb Me segue de volta Matheus ajeitei meu #twitter hj.
irr;@matheusdcb Me segue de volta Matheus ajeitei meu #twitter hj.
irr;@matheusdcb Me segue de volta Matheus ajeitei meu #twitter hj.
pos;Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich
neu;Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich
pos;Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich
pos;Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich
neg;In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
neg;In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
neg;In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
neg;In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
neu;RT @twandroid: Editeur de photo maintenant : redimensionner .... (ce qu'on avait déjà vu) #google #neusprime
irr;RT @twandroid: Editeur de photo maintenant : redimensionner .... (ce qu'on avait déjà vu) #google #nexusprime
neu;RT @twandroid: Editeur de photo maintenant : redimensionner .... (ce qu'on avait déjà vu) #google #neusprime
neu;RT @twandroid: Editeur de photo maintenant : redimensionner .... (ce qu'on avait déjà vu) #google #neusprime
neu;Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows
neg;Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows
neu;Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows
neu;Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows
neu;@Ladycamia @JewelSantini check out that link sis - some good stuff on #mindfulness #medidtation techniques on #google - jewels swears by it!
irr;@Ladycamia @JewelSantini check out that link sis - some good stuff on #mindfulness #medidtation techniques on #google - jewels swears by it!
pos;@Ladycamia @JewelSantini check out that link sis - some good stuff on #mindfulness #medidtation techniques on #google - jewels swears by it!
neu;@Ladycamia @JewelSantini check out that link sis - some good stuff on #mindfulness #medidtation techniques on #google - jewels swears by it!
pos;Two more hours for SALE!! http://t.co/VqueOskE #ebaymobile #ebay #sale #mac #office #microsoft #apple #2011 #original #new
neu;Two more hours for SALE!! http://t.co/VqueOskE #ebaymobile #ebay #sale #mac #office #microsoft #apple #2011 #original #new
neu;Two more hours for SALE!! http://t.co/VqueOskE #ebaymobile #ebay #sale #mac #office #microsoft #apple #2011 #original #new
neu;Two more hours for SALE!! http://t.co/VqueOskE #ebaymobile #ebay #sale #mac #office #microsoft #apple #2011 #original #new
irr;#FB no es mi amigo por eso mejor #Twitter  al menos ahorita
irr;#FB no es mi amigo por eso mejor #Twitter  al menos ahorita
irr;#FB no es mi amigo por eso mejor #Twitter  al menos ahorita
irr;#FB no es mi amigo por eso mejor #Twitter  al menos ahorita
neu;RT @Charlielace: Instead of updating your #Twitter why don't you update your life!
irr;RT @Charlielace: Instead of updating your #Twitter why don't you update your life!
neg;RT @Charlielace: Instead of updating your #Twitter why don't you update your life!
neg;RT @Charlielace: Instead of updating your #Twitter why don't you update your life!
neu;Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter
neu;Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter
neg;Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter
neu;Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter
pos;New Blog! http://t.co/ENCSF1Ju @VerizonWireless @Motorola @Google @Apple #Android #DroidBionic #iPhone4S #4GLTE
neu;New Blog! http://t.co/ENCSF1Ju @VerizonWireless @Motorola @Google @Apple #Android #DroidBionic #iPhone4S #4GLTE
neu;New Blog! http://t.co/ENCSF1Ju @VerizonWireless @Motorola @Google @Apple #Android #DroidBionic #iPhone4S #4GLTE
neu;New Blog! http://t.co/ENCSF1Ju @VerizonWireless @Motorola @Google @Apple #Android #DroidBionic #iPhone4S #4GLTE
irr;Mii #Facebook Es Vanezíítha D' Yeycle Y Mii #Twitter VaneziithaMrz Agregenme Y Siganme!
irr;Mii #Facebook Es Vanezíítha D' Yeycle Y Mii #Twitter VaneziithaMrz Agregenme Y Siganme!
irr;Mii #Facebook Es Vanezíítha D' Yeycle Y Mii #Twitter VaneziithaMrz Agregenme Y Siganme!
irr;Mii #Facebook Es Vanezíítha D' Yeycle Y Mii #Twitter VaneziithaMrz Agregenme Y Siganme!
irr;@waze_it @macneo Bellissimo video. Sono sempre più convinto di prendere un @Apple iPhone e gettare via il @Nokia N97 che mi ritrovo.
irr;@waze_it @macneo Bellissimo video. Sono sempre più convinto di prendere un @Apple iPhone e gettare via il @Nokia N97 che mi ritrovo.
irr;@waze_it @macneo Bellissimo video. Sono sempre più convinto di prendere un @Apple iPhone e gettare via il @Nokia N97 che mi ritrovo.
irr;@waze_it @macneo Bellissimo video. Sono sempre più convinto di prendere un @Apple iPhone e gettare via il @Nokia N97 che mi ritrovo.
pos;Lunch today: 19.00 Eating it at #Microsoft while attending #VSLive? Priceless.
neu;Lunch today: 19.00 Eating it at #Microsoft while attending #VSLive? Priceless.
pos;Lunch today: 19.00 Eating it at #Microsoft while attending #VSLive? Priceless.
pos;Lunch today: 19.00 Eating it at #Microsoft while attending #VSLive? Priceless.
irr;#Microsoft lanza sitio oficial de #Skype http://t.co/c3kGqpyR #JeryTecnologias #tecnología
irr;#Microsoft lanza sitio oficial de #Skype http://t.co/c3kGqpyR #JeryTecnologias #tecnología
irr;#Microsoft lanza sitio oficial de #Skype http://t.co/c3kGqpyR #JeryTecnologias #tecnología
irr;#Microsoft lanza sitio oficial de #Skype http://t.co/c3kGqpyR #JeryTecnologias #tecnología
pos;Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc
neu;Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc
neu;Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc
neu;Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc
irr;Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_
irr;Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_
irr;Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_
irr;Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_
neu;Editeur de photo maintenant : redimensionner .... (ce qu'on avait déjà vu) #google #neusprime
irr;Editeur de photo maintenant : redimensionner .... (ce qu'on avait déjà vu) #google #nexusprime
neu;Editeur de photo maintenant : redimensionner .... (ce qu'on avait déjà vu) #google #neusprime
neu;Editeur de photo maintenant : redimensionner .... (ce qu'on avait déjà vu) #google #neusprime
neu;Deep Linking Plugin - Black... http://t.co/RnF3cNu8 #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning
irr;Deep Linking Plugin - Black... http://t.co/RnF3cNu8 #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning
neu;Deep Linking Plugin - Black... http://t.co/RnF3cNu8 #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning
neu;Deep Linking Plugin - Black... http://t.co/RnF3cNu8 #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning
irr;#Noticias : #Microsoft lanza sitio oficial de #Skype http://t.co/v5fAsqId
irr;#Noticias : #Microsoft lanza sitio oficial de #Skype http://t.co/v5fAsqId
irr;#Noticias : #Microsoft lanza sitio oficial de #Skype http://t.co/v5fAsqId
irr;#Noticias : #Microsoft lanza sitio oficial de #Skype http://t.co/v5fAsqId
pos;#Microsoft #Cloud Windows Intune: Microsoft Offers Cloud Partners New Incentive ...: ... calendar year whi... http://t.co/ufI0YlL7 #TCN
pos;#Microsoft #Cloud Windows Intune: Microsoft Offers Cloud Partners New Incentive ...: ... calendar year whi... http://t.co/ufI0YlL7 #TCN
neu;#Microsoft #Cloud Windows Intune: Microsoft Offers Cloud Partners New Incentive ...: ... calendar year whi... http://t.co/ufI0YlL7 #TCN
pos;#Microsoft #Cloud Windows Intune: Microsoft Offers Cloud Partners New Incentive ...: ... calendar year whi... http://t.co/ufI0YlL7 #TCN
neg;Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fiing it myself!!!
neg;Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
neg;Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fiing it myself!!!
neg;Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fiing it myself!!!
neg;#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay you metro! http://t.co/sQnE1iLb via @Telegraph
neg;#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay you metro! http://t.co/sQnE1iLb via @Telegraph
neu;#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay you metro! http://t.co/sQnE1iLb via @Telegraph
neg;#Microsoft's #SteveBallmer attacks #Android phones ..... well #windows7mobile is gay you metro! http://t.co/sQnE1iLb via @Telegraph
neu;RT @twandroid: Consommation data affichée dans les paramètres avec même une approimation de la consommation future !#google #neusprime
irr;RT @twandroid: Consommation data affichée dans les paramètres avec même une approximation de la consommation future !#google #nexusprime
neu;RT @twandroid: Consommation data affichée dans les paramètres avec même une approimation de la consommation future !#google #neusprime
